10332.765211474,hellopy0
10448.100888807,hellopy0
10499.860920116,hellopy0
10515.101885291,hellopy0
14840.08620992,hellopy0
16716.59679294,hellopy0
16897.796059534,hellopy0
16941.322317568,hellopy0
17305.532307698,hellopy0
17365.630757832,hellopy1
71219.342306548,hellopy0
51252.391108,hellopy0
